id,attraction_id,review_text,rating,date
40,4,"在桃花盛开的地方，一个美丽的藏族山村。雅鲁藏布江大峡谷沿岸众多山村之一，其独特的位置，抬头就能见到南迦巴瓦峰，所以旅行者多到这儿来住下。至于可否一睹南迦巴瓦的面容，那就看你的运气了。它很羞涩的。",5,2018-04-12
41,5,"自驾前往措木及日，沿途的风景美不胜收。措木及日是一片仿佛遗世独立的冰湖仙境，湖水如镜，映照着远处皑皑的雪山，令人心旷神怡！措木及日不仅湖水清澈，四周的自然景观更是令人叹为观止。层林尽染，五彩斑斓，每一处都是自然的杰作，让人流连忘返。\n沿着湖边漫步，仿佛与大自然融为一体。乘坐小船轻轻划过水面，那份宁静与纯净更是让人难以忘怀，在这片仙境般的土地上，让人找到了内心的宁静与纯净。\n当地人非常热情，我们还品尝了当地的酥油茶，糌粑和藏香猪，让我们大饱口福。\n如果你来西藏林芝，一定要来措木及日，非常值得一游！",5,2024-10-20
42,5,"在车上看着森林越来越茂密，就很期待。下车后，感觉就这林子就不虚此行，用森森来形容很合适，更何况还有原生花海！措木及日湖也达到预期。要是自驾来会更好，可以在湖边好好净化自己，景区的观光车虽然不算仓促，但不够沉浸。",5,2022-07-24
43,5,"措木及日湖是林芝八一镇的饮用水源地，是离林芝最近的景区。措木及日景区真的很大，坐景区的车子在景区里还要驶约10多公里才能到达措木及日湖边。\n措木及日湖，又被称作为\""冰湖\""，每年过了夏季就会开始结冰了，湖区周围依旧是以冷杉、金竹为主的原始森林。湖水安然，天空静谧，在这样的环境里，仿佛已与一切纷争隔离。",5,2020-06-17
44,5,"风光极美，心灵得到了净化。尽管全程大部分时间在车上。如果能够自驾是最好不过的，适合陶冶情操，值得一去。湖边小镇有卖奶茶的，很好喝。将来一定自驾再去一次，待很久很久。",5,2020-09-21
45,5,"从日光之城拉萨出发，行驶400多公里，耗时10个小时，到达措木及日。适逢大雪冰冻景区封闭的第三天，经多方协调（此处省略一万字），终于在天黑前的最后一刻站在了措木及日湖口。“措木及日”藏语中的意思为观音的眼泪。措木及日湖又称“冰湖”，是一座古冰碛湖。位于林芝地区八一镇西北方向24公里，海拔约4100米，湖区以冷杉和金竹为主的原始森林保护完好，是天然的氧吧。",5,2020-03-16
46,5,"林芝的眼泪\n太爱了\n有点险\n有点原始\n没什么人\n要记得做好相关准备工作哈",5,2024-10-28
47,5,"我们到达林芝，拜访的第一个景区就是冰湖——措木及日湖。位于林芝八一镇的东北角，景区距离八一镇两公里，海拔4100米，天气阴晴不定，一定要带把雨伞☂️，景区车师傅也出租雨伞，五元一把。景色优美，是天然氧吧，夏天是避暑的好地方。主要景点有英雄树（图三）观音码头⛵️，布达拉宫神山，婚姻松等。是林芝打卡之地。",5,2020-12-15
48,5,"这个景区门口离市区不远，我们到达林芝入住酒店吃完午饭休息一下后已经下午三点半了，只有找林芝周边的景点了，搜到措目及日后，直接在酒店楼下扫码租了个麟智用车，就往景区走。开车很近，十几分钟就到了，但是景区里面坐车就远了，翻山越岭的到了湖边一看，就只有一个观景台，公路拦着，人行栈道也拦着，就只有一个角度看湖了。待了十几分钟就往回走了，不过出来马路上不知名的小白花开了，配合藏式围墙，还是多漂亮的",5,2019-05-05
49,5,"措木及日湖在山上，从山脚下到山上要坐很长时间一段观光车，如果有晕车的朋友，一定要吃晕车药！整个湖面很大很宁静，不过比较可惜的是去的时候在下雨，阴沉沉，灰蒙蒙的，看到的效果以及拍出来的照片不是特别好看！",5,2022-07-03
50,5,"海拨4100的一个湖，盘山的山路，不停的转弯，到山顶，然后步行一小段就可以看到了冰湖，天气好的时候，景色非常的优美!",5,2018-04-20
51,6,"鲁朗林海离色吉拉山口不远，门票30元，沿着一条不长的木栈道向下，到达一个圆形的双层观景台，俯瞰三面环绕的林海，林海绵延不绝，直至雪山，实在是非常壮观的景象。这个景点适合拍照，远处的雪山作为背景，近处的林海定下色调，拍出的照片效果非常不错。",5,2021-05-01
52,6,"鲁朗林海位于西藏林芝鲁朗镇境内，是一处云山雾海里的森林，面积很大，周边雪山林立，溪流蜿蜒，还有各种野花竞相开放，站在观景台上眺望俯瞰，景色如诗如画，仿佛人间仙境。",5,2023-01-10
53,6,"20220607下午：\n1、景区无公交，需开车沿318国道驶达，距色季拉山口26公里。\n2、从色季拉山口开不到6公里先到鲁朗景区的第一观景平台，算是鲁朗景区的前哨站。进大门后穿过商业摊位（卖家不是当地人，商品很多是义乌货，有高原反应的话可以买氧气瓶，1L的15元一瓶）后步行几分钟就到平台，面前是一望无际的林海，由于阴天只能看到近处没啥太惊艳的树林，观景长廊两侧有野花和挂着哈达色松树，远处一片阴霾没有传说中的蓝天白云山脉，晴天的美景是啥样只能去网上搜了，半小时便结束。此时南迦巴瓦峰（世界第28高峰，俗称“十次九不遇”的神山：一年90%的时间都被云雾缭绕，只有30多天会云开雾散一睹真容）的云雾散开一些，让我窥见其一角。\n3、因为是跟团游，20公里外的鲁朗主风景区（鲁朗镇、鲁朗牧场等）没安排去，只能等待以后二刷了。",5,2022-06-12
54,6,"从波密县城一路驶来，时不时有青山绿水从我们眼前划过，让人产生一种到了江南的错觉。然而随着盘山公路的到来，水渐渐消失了，接踵而来的只有连绵的青山，延伸至远处的山顶白雪皑皑，提醒着我们依然身处青藏高原！车停一旁站到山坡边透透气，轻冷的空气中送来丝丝松木香味，香味之中又揉杂着稍许动物的气味，我想:这应该就是大自然的味道吧！一根烟没抽完，忽然感觉山坡下不远处的草丛中有些动静，于是蹲下来观察，竟发现有一只毛茸茸的脑袋从草丛里伸出来四处观望，待我掏出手机准备拍下，一闪就缩回去了。距离的原因，我分不出是野兔、狼、狐狸，还是旱獭。但对于一个长年居于城市的人来说，已充分感受到大自然的奇趣了！",5,2019-05-18
55,6,"鲁朗镇位于林芝地区巴宜区，是一个森林群山环抱的宁静小镇，镇上则是木屋、篱笆的田园风光，远处群山上云雾缭绕，高山草甸上野花遍野，景色优美安然。总体景观为雪山脚下的森林花海牧场，巍峨的雪峰、挂满松萝的树木、四处闲逛的牦牛和藏香猪、清凉的溪水、开满花卉的草场、还有一片片的青稞田，空气清新，被称为天然氧吧。镇上的松茸石锅鸡餐馆遍布",5,2020-01-27
56,6,"2014年10月，六人同行，算是蜜月之旅吧。\n林芝被誉为西藏小江南，鲁朗则被称为中国小瑞士。 \r\n老于的一位生活在波密的至交好友特意赶来林芝，成为了我们这一行人的向导。这原本是个很帅的小伙，打扮打扮说不定可以成为校草，可是却坚持留在西藏奉献青春，现在已经可以明显看到脸上的高原红了。 \r\n我们租了辆车，一行七人浩浩荡荡开始短暂的自驾游。路上茂密的植被让人差点忘记了这是西藏，看到山腰间围绕的云彩才恍惚想起身在何处。西藏山路的艰险的确是名不虚传的，不但窄，弯又大又多，一侧沿着山，另一侧就是悬崖。一遇到拐弯的地方心里就捏着一把汗，好在老于同志不负众望，把我们安全顺利的带到了鲁朗。 \r\n2014年是马年，藏民有马年转山的习俗，路上常常会遇见一路磕着长头的虔诚教徒，毅力耐力着实让人敬佩。\r\n 鲁朗是个非常美丽的小镇，藏语意为“龙王谷”，坐落在深山老林之中。我们去的鲁朗林海则是鲁朗最美的景致之一，瓦蓝瓦蓝的天、低低的白云、灌木丛、草甸、云杉、松树，偶有几间木屋点缀在其中，如同一方世外桃源。另外，鲁朗的石锅鸡绝对是值得一尝的人间美味。 \r\n回程时，还十分好运气的见到了被称为“羞女峰”的难得一见的南迦巴瓦峰。不虚此行。",5,2021-12-16
57,6,"从林芝出发上318国道，翻过色季拉山口不远就是鲁朗林海，这是一片相当辽阔的原始森林带，古木参天、空气纯净，树枝上挂满了松萝。山口到达鲁朗镇的山路两侧均属于林海的范围，快到镇子前有一段路面不平且弯道很多，开车一定要特别小心，别光顾着观景。",5,2019-08-11
58,6,"今天又带着八十六岁的老父亲来到鲁朗景区，景色很美，震撼人心，旅游公司还安排我们吃了石锅鸡，味道很好，特别感谢司机兼我们车的导游张师傅（图片上白色大面包车就是张师傅的），开车平稳，并且按老父亲的需求，贴心帮我们联系合适住宿。还要再次感谢本月11号给我们在布达拉宫和罗布林卡的导游小孙，还有本月13号带我们去精品羊卓雍湖一日游的导游小白，玩了很多意外的地方，留下了很多的惊喜。西藏绝对是一个值得去的地方！景好、人也好！",5,2018-06-14
59,6,"绝色美景，人间天堂。来到鲁朗，人会不自觉地沉浸在这一派宁静的欢愉中，忘了时间，忘了忧愁，忘了来路，忘了归途，唯愿自己，安住在这静谧的风景里，安住在心湾里的那一面湖水旁。",5,2021-07-18
60,6,"我是2020.8.25号下午到鲁朗小镇，遇上好天气，在雪山脚下骑着白马，射着箭，吃着美味石锅鸡，住民宿，民缩很有当地哪种特色，空气清新气，旅程快乐",5,2020-08-26
61,7,"2018年3月终于出发去西藏，28日上午看完然乌湖，午饭后车程半个小时就来到米堆村子（位于八宿县然乌镇与波密县城之间），然后下车徒步1个小时去，一路见到肥沃更低茂密森林，原木搭建的西藏屋子大多是2层，有晒台，晒台上支起木杆搭满上年收货的额麦秆和青稞杆，每家院子想农场，长有高大乔木，树旁插有风马旗，随风飘扬，置身这样一个森林公园心神游离，离天堂真的好近。冰川、湖泊、农田、村庄、森立融汇一起，一派人余自然和谐画面。经过村子后，要想与米堆冰川做近距离接触的话，还要徒步走进层林尽染的森林，翻越三道冰川运动留下的终碛垅。当走上第三个终碛垅时，一个冰湖出现在眼前。冰湖的另一端有一道宽近两米、高达十数米的断裂的冰舌，发出幽幽的蓝光。从天而下的冰瀑布在阳光下闪着银色的光芒，近800米的落差让人感到一阵晕眩。一阵阵从冰川上吹来的寒风迎脸扑来，在强烈的阳光下，还是让人不寒而栗。这就是一个壮美的精灵-米堆冰川。",5,2018-05-04
62,7,"游玩米堆冰川，购票后乘坐景区观光车到徒步或骑马点。观光车路程不算长，因为自驾车不能进入，是必须要乘坐的。\n我们根据自己的身体状况，以及其他游客的建议，选择徒步游玩。毕竟高原，一定要量力而行。如果徒步，行动缓慢一些，多休息，路上可以补充些能量食物和水。最挑战的是登山到观景台的大约二百个台阶。这个季节去路上有很多树上吹落的毛絮，可以带好口罩。徒步回到起点的路相对比较省力。\n观景台上可以拍冰川在水中的倒影，在路途中可以拍到冰川扑面而来的雄壮。想比来古冰川，这里不能更近距离接触，但徒步难度较低。",5,2022-08-13
63,7,"这次10月自驾游西藏走的是318线，早上从八宿到林芝，经过波密先游了然乌湖，然后到米堆冰川，这是进入西藏后见到的第一个冰川，远远的就可以看到了漂亮的米堆冰川，50元的门票外加35元的景区游游车票就到了米堆冰川的观景门口，如要再近距离观赏还需150元坐马到冰川的脚下，我们去的那天晴空万里非常清楚的看到米堆冰川的真面目，冰川像个围椅状的冰盒，晶莹剔透的冰川与天空中的白云还有山上金黄的树木每一个角度都是一幅幅美丽的画卷。",5,2022-02-17
64,7,"位于西藏波密县的米堆冰川，10月初进的西藏，走的318川藏线，经过波密时看见了米堆冰川景点的路牌，开车到景点大门，门票50元，35元坐景区的电瓶车到冰川的观景点，如果要再近距离观冰川只能花150元坐牧民的马前进多2公里，这次运气好，碧空万里，远远就可以看到美丽的冰川了，感觉西游记的天宫就在眼前，美美的冰川与金黄的树木就是一幅漂亮的画卷，不愧为中国最美的冰川之一。",5,2022-02-08
65,7,"米堆冰川位于西藏东南林芝市波密县玉普乡的米堆村，景区大门就在国道318的旁边，购票后坐景区车几公里就到了。这里是念青唐古拉山与伯舒拉岭的接合部，米堆冰川雪线较低，雪线的末端只有3700多米，而冰瀑长，非常的壮观。因为雪线低，雪线以下不远处就有茂密的森林和冰湖，同时由于山体的岩石以红色为主，这就形成了多彩的色彩，白雪皑皑，彩云朵朵，森林绿郁葱葱，山峰火红，这一切倒映在冰湖中，形成五彩斑斓的米堆冰川。",5,2019-07-27
66,7,"从大门口开车6公里到达景区停车场，可以选择骑马或步行上山。步行距离约2公里，由于是高原，走的有点吃力，上气不接下气的。景色不错，就是天公不作美，阴沉沉的。赶上西藏景点免门票，此行0支出，心情无比幸福。",5,2018-04-22
67,7,"号称中国最美冰川，最美的时间不是4月，因为冰川下的湖尚未解冻，周边及湖中沙洲的树木尚未变绿。估计最美时间应该在6月以后。\n        从波密县城开车到米堆冰川需要2小时。骑马去观景台，往返费用100元。单程15分钟左右，有一段20米的上下坡。注意，骑马上观景台，只能停留10分钟。否则，牵马的藏族妹子会很不高兴，还要再加钱。所以，在租马时一定要问清楚停留时间。\n        冰川海拔在3800米左右，徒步去观景台大致有2.5公里，单程30分钟应该够了。如果你要拍照，至少要待30分钟。\n        观景台上有米堆冰川石碑，还可以下到湖边。",5,2018-04-04
68,7,"米堆冰川脚下就是一个藏族小村子叫米堆村，距离川藏318公路只有6公里，属于林芝地区波密县。由于海拔不高、温暖多雨，村子周围除了肥沃的土地就是茂密的森林。深秋的米堆冰川地区，漫山遍野的黄叶与从天而降的冰川，交织成一幅大美的自然风光，让人目不暇接而又久久难已忘怀。",5,2021-07-26
69,7,"走318必打卡景点，看过几大冰川还是觉的米堆冰川挺美的，门票50元，电瓶车36元，保险10元自愿购买，电瓶车是必坐的中间没啥看的路又远，下电瓶车可骑马好像是100元吧，我是走过去的25分钟吧，走的慢半个小时左右就到了，中间就有一个小坡，我觉的没必要骑马，走走挺好的。",5,2020-09-28
70,7,"西藏行第十一天，然乌至波密的路上。雪山冰川米堆冰川，靠近川藏公路，规模很大连绵不绝，据说也是世界上海拔最低的冰川，看到蓝天白云加上远方的雪山，还有绿树成荫，感觉蛮神奇的，这个世界上还有一个那么干净的地方",5,2019-04-20
71,8,"到了林芝去柏树王园林，本地人叫“大柏树”，如果需要问路，直接问“大柏树”，不要问“柏树王”在哪，有很多人不知道，一说“大柏树”人人都知道地方了。柏树王位于西藏自治区林芝县八益区巴吉村，海拔3040米，面积约20万平方米。\n这里的柏树木材优良，纹理辉丽有光泽，坚韧耐用，经久不腐且有香气。它的枝叶可提取芳香精，种子可榨油，治疗心悸、失眠和健忘症，树皮还可提取栲胶。",4,2020-06-24
72,8,"柏树王景区就在林芝市区旁边不到十公里的地方，现在修缮一新，停车场接待中心很大，我们是租车从措木及日出来后下午五点去的，景区整体不大，但神奇的是这么大块地方长了那么多的巨柏，最大的3200多年了，十几个人都抱不过来，其他柏树也不小，待上一两个小时，门票也不贵，还是值得一看",4,2019-05-05
73,8,"林芝的柏树，又叫林芝巨柏，柏树王，也称雅鲁藏布柏木，柏科柏属，是西藏特有的树种之一，特产于雅鲁藏布江和尼洋河下游海拔3000米—3400米的沿江河谷里，藏语又称为拉辛秀巴，意指神树，属国家二级保护树种。",4,2021-11-28
74,8,"世界柏树王园林，位于林芝市区和嘎拉村之间，真没想到敢于以\""世界之王\""来称谓这里的柏树。柏树王园林是旅游俗称，正式的名称是巴结乡巨柏自然保护区。这里有大树木分布集中，生长得好，是一片完整的巨柏林。 \n园内的古柏形态各异，参天大树在其它地方难得一见，在这里却成林成片，比比皆是，非常珍贵。其中最大的一棵高有50多米，胸径近15米，树龄3200多年，需12个成年人合围才能抱住它，被誉为“活的文物”，不愧是“世界柏树之王”。",4,2020-06-21
75,8,"西藏行第十四天，林芝世界柏树王园林，有世界巨柏王的美称，这里生长着数百棵千年的柏树，真的是叹为观止，这里的生态环境真的是历经了千年的岁月和年华",4,2019-04-23
76,8,"超级棒的景区，景区位于林芝市区，林芝宾馆打车过去20元左右，国庆期间过来游玩，本地人居多，外地游客很少。建议体力好的话爬到山上的观景台，沿途可以看到上百颗千年古树，非常壮观，而且观光台上看风景也非常不错。",4,2023-10-09
77,8,"去年自驾到西藏途经柏树王景区，想一睹柏树王的尊容，则因景区整修没有看成。今再次自驾到西藏总算见到3200岁的世界柏树王，真是有幸。如此高寿如此魁梧真是神树👍。感谢当地百姓对自然的爱护对神树的保护。",4,2024-04-18
78,8,"自驾前往林芝，越靠近林芝，越能感受到周边风景的秀丽，马路两边高耸入云的大树🌳，沉浸其中，那是真美。扎西德勒 万事如意 美丽的景区",4,2022-09-20
79,8,"巨柏胸径5.8米，树高50米，树龄2600年",4,2018-04-22
80,8,"景区并不算小，原以为里面只有几十棵巨柏，没想到是一大片，都是参天古树，这巨柏是一个稀有品种，是国家一级保护树种，最古老的有3200多年了，也就是大约商朝时期的树爷爷吧。在景区内处处都弥漫着柏香，值得一去。",4,2022-06-06
81,9,"雪山，河流，森林梦幻组合，大自然的鬼斧神工！",5,2024-08-23
82,9,"佛掌沙丘位于西藏自治区林芝市米林县丹娘乡雅鲁藏布江北岸，近雅鲁藏布大峡谷，因形如双手合十的佛掌而得名。因枯水期而露头的河沙，经年复一年地吹送堆积，形成了这一特兀的地貌景观。",5,2023-01-20
83,9,"在林芝去米林的路上，意外收获了这片沙，很神奇的自然现象，湿地、雪山、桃花，一转眼一片沙漠，虽然面积不算大，但里面走走还是需要点体力和时间的。去那天，风很大，全身都贯进了沙，唯一不满的是，门口有两个当地人在收门票，虽然一人5元，不算多，但官方发布4月30日前免所有藏区门票，这就是当地人自己在门口等着游人来收的，付完钱后没有纸质的票，更没有发票。希望当地旅游局管理下这种乱收费的现象！",5,2018-04-10
84,9,"是被很多人忽略的一个地方，个人觉得还是挺神奇的，不错的，门口有村民收取费用，一个人5块钱，这是附近的村子的一个扶贫的项目吧，一家一家的轮着来，如果滑沙的话还是滑得不是很快。",5,2018-04-03
85,9,"西藏林芝 佛掌沙丘。位于雅鲁藏布江北岸，近雅鲁藏布大峡谷的佛掌沙丘因形如双手合十的佛掌而得名。其实沙丘由于处于雅鲁藏布江中下游强风口地段，秋末至春末期间劲风如飓，沙丘前后河床上因枯水期而露头的河沙，经年复一年地吹送搬运并堆积，便形成了这一特兀的地貌景观。  ​​",5,2021-05-07
86,9,"佛掌沙丘位是八一镇去雅鲁藏布江大峡的途中的一个景点，景点不大，但很奇特，周围都是青山绿水，唯独这儿突起两座沙山，与周围环境格格不入，显得很突兀，沙色金黄，沙质细腻，近看和西北大沙漠差不多。",5,2019-07-25
87,9,"位于雅鲁藏布江畔，周围风景如画。江水，雪山，绿树和沙丘映衬在一起。枯水期只是倒影不怎么看的清楚，丰水期的话就会好得多。不过即便是枯水期，那里的景色也是很值得去欣赏的。",5,2018-05-03
88,9,"很漂亮的，可以尝试更近距离感受。有机会还要再去一趟西藏",5,2025-02-18
89,9,"“佛掌沙丘”，位于雅鲁藏布江北岸的山麓地带。每当枯水期时，其附近河流中常有河沙出露,经强风年复一年地吹送，逐渐在河岸上形成了这一巨大突兀的沙丘。关键是这个景观是无论什么时候都是需要一定的条件才能体现的，所以无论有无河水都需要有一定的观赏位置和角度。",5,2020-04-10
90,9,"佛掌沙丘位于米林县丹娘乡的雅鲁藏布江北岸，近雅鲁藏布大峡谷，因形如双手合十的佛掌而得名，是一片伫立在河边的佛掌形状的沙丘，非常奇特，适合在对岸拍照。而且观赏沙丘免费，观景台就在路边，所以一般游客路过此地时都会下车来看看。",5,2019-10-29
91,11,"因德兴大桥不能通车，自驾车不能驶入景区。\n在墨脱县政务中心对面乘车点购票（60元/人），到德兴大桥头下车，步行过桥后再转乘电瓶车到达观景台。\n景致如图。\n站在观景台上，自豪感油然而生。",5,2024-11-03
92,11,"果果塘大拐弯，景区不大，站在观景台，看到奔涌而来的雅鲁藏布江水如蛇形一般在云雾缭绕的茶园之间来了一个180°大拐弯，如同一条长龙盘踞在苍翠茂盛的雨林之间，奇特的景观让我感慨大自然的鬼斧神工。",5,2025-01-18
93,11,"就在林芝地区的墨脱。这个地方最出名的就是那个峡湾。一般峡湾都是以90度，或者说是小于90度，但是这个几乎是180度穿越全长，整个看起来河流非常的湍急。声音很大，但是比较适合在远处拍一个远景。拍全景的人应该还是不少的。这里来往不方便，但是现在有很多的旅游或者摄影爱好者会从林芝包车前往。大概需要两个小时，距离县城睡了有一段距离，但是Wi-Fi还是可以覆盖的。非常不错。",5,2018-04-16
94,11,"果果塘大拐弯，需要先到达墨脱县城了，再往里走。一早出发到达墨脱县城吃了午饭，再出发去果果塘，这样安排行程比较合理。现在私家车禁止开到江对面，只有在墨脱县政务服务中心外坐班车前往，来回60元/人。由于过江吊桥还在修建中，游客乘坐班车到达吊桥附近后，需要下车步行约500米，过桥前往景区观光车乘车点，再由观光车送往果果塘观景台，在这里你就能看到网红大拐弯了。如果天气不好，拍照出来的效果也非常的一般，我去的时候就是阴天，出图全靠PS。",5,2024-10-26
95,11,"果果塘大拐弯位于墨脱德兴乡境内，距离墨脱县城约12公里。果果塘大拐弯是雅鲁藏布江在流经墨脱时形成的自然奇观，因地形原因，湍流的江水遇到山峰的阻挡，围绕山峰来了一个180度的大转弯，形成了这一壮丽的自然景观。",5,2019-09-28
96,11,"雅鲁藏布江在果果塘这里盘了一个大弯,当地也叫蛇形弯。果果塘大拐弯因其俯瞰像一个棒棒糖,所以得名果果塘。就在林芝地区的墨脱。这个地方最出名的就是那个峡湾。一般峡湾都是以90度，或者说是小于90度，但是这个几乎是180度穿越全长，整个看起来河流非常的湍急。",5,2020-04-08
97,11,"到达墨脱县城需要过关卡，进行登记后方可进入县城。也许是今天赶巧了，晚上10点全城要停电。为了抓紧时间趁天还没黑去观看另外一个景点—果果塘大拐弯。墨脱最为著名的景点果果塘大拐弯，就是雅鲁藏布江在果果塘这里盘了一个大弯，当地也叫蛇形弯。果果塘大拐弯因其俯瞰像一个棒棒糖，所以得名果果塘。奔涌而来的雅鲁藏布江如蛇形般突然转向，罕见的景观让人叹为观止，峡谷间雨雾缭绕，犹如仙境；繁盛的植被掩映在这雨雾之间，美不胜收。\n墨脱是中国一个奇葩的县城,晚上7点禁止出入，到早上8点才允许出入。",5,2021-02-04
98,11,"西藏雅鲁藏布江西藏雅鲁藏布江果果塘大拐弯、林多大拐弯，高原河流、视觉震撼、莲花圣地、神秘墨脱。",5,2021-05-27
99,11,"原来的桥在维修，临时关闭，墨脱县城出发，走一段墨脱公路，过了第一座桥左转下坡，道路险峻，鲁古吊桥仅仅比一辆车稍宽，去景点的道路都是羊肠小道，比墨脱公路还渣，不过风景很美，很震撼，正所谓“无限风光在险峰”。",5,2018-03-29
100,11,"奔涌而来的雅鲁藏布江水如蛇形环绕，西南季风与雪山之巅寒气相碰撞，在半山腰产生连绵不绝的雾气，因此峡谷间常常云雾缭绕，繁茂的植被掩映在云雾之间，仙气十足，满足人们对于“仙境”的所有幻想。",5,2023-02-25
101,12,"离开 巴松措 上林 拉高速公路原路返回 林芝 县八一镇，路上没有收费。从八一镇决定改道去 雅鲁藏布江 大峡谷。下高速即见尼洋河湿地。尼洋河， 中国 青藏高原上的河流，是 雅鲁藏布江 众支流之一，但水量丰足，仅次于帕隆藏布江。尼洋河在此处汇入 雅鲁藏布江 ，形成一片巨大的湿地美景。",5,2020-04-28
